groupID	cellType	UMAP1	UMAP2	Pseudotime	color	MyeloidProbs	ErythroidProbs	BLymphoidProbs	TLymphoidProbs
776	MemoryB	4.18131669731255	9.04702128647662	0.866791383748904	#B280B9	0	0	0.99187434556967	0
777	late-Ery	-7.65564028053169	-10.2661644053569	0.795604971377614	#901838	0	0.999999999999688	0	0
778	CD4	8.51799186439629	-0.586513293992515	0.981573318745125	#005F9F	0	0	0	0.998558686692883
779	NaiveB	2.54636248321648	10.5607532429586	0.870749683945402	#A896C8	0	0	0.994119912071969	0
780	CLP	-0.275021574186134	5.2125157284627	0.409467373524478	#9AD9E9	0	0	0.974553641011052	0.0251356904104982
781	CD8	4.92531760902519	-2.63189731360578	0.977917042428749	#1481C4	0	0	0	0.998529177854786
782	MEP	-3.45685664443855	-3.95632277251386	0.397969207523724	#EF3741	0	0.999998870588078	0	0
783	CD8	5.83928712577934	-1.42120586157941	0.980435017141876	#1481C4	0	0	0	0.9986000464547
784	NK	3.69343956680412	-8.60344944716596	0.9983458574965	#492264	0	0	0	0.999364020521459
785	NaiveB	2.32780798645134	10.8750566410909	0.868621295102839	#A896C8	0	0	0.994743684624647	0
786	NaiveB	3.00039156646843	10.192693130959	0.872337009051309	#A896C8	0	0	0.994634491712208	0
787	CD16mono	-8.17484394340401	5.21955765961504	0.370606177828729	#F26625	0.999292939358618	0	0	0
788	CD14mono	-11.6160327556599	-0.266544768672223	0.383814477748304	#F28238	0.999772563636871	0	0	0
789	late-Ery	-8.1532546642292	-10.9327045512309	0.905360895179341	#901838	0	0.999999999999797	0	0
790	pDC	-2.89921847610359	5.38941468476153	0.193093365883566	#854199	0.975713193636678	0.0113970140444643	0.0101013173350583	0
791	NaiveB	4.66650708885307	11.5789035725484	0.876117523111827	#A896C8	0	0	0.994705952226247	0
792	CD4	7.80721219749565	1.12173177479601	0.976611827498077	#005F9F	0	0	0	0.998393191372276
793	pro/pre-B	-1.70614293842201	8.36925162552691	0.672759103315373	#A896C8	0	0	0.979330615839603	0.0206247492848505
794	CLP	0.283825450850678	5.7400077748189	0.427516568783973	#9AD9E9	0	0	0.974586115632365	0.0251364832122532
795	CD14mono	-11.042221224593	0.204487698067193	0.389369817214994	#F28238	0.999842737400723	0	0	0
796	MemoryB	3.80458816261406	9.27175082444048	0.864700072445384	#B280B9	0	0	0.990485586631418	0
797	CD14mono	-10.4118310573566	0.97848059414721	0.394697648220351	#F28238	0.999868792527299	0	0	0
798	NaiveB	3.07326945037956	11.3842824864278	0.877300623611161	#A896C8	0	0	0.99541227140849	0
799	CD8	3.97210820884819	-5.71600065947675	0.980803814737087	#1481C4	0	0	0	0.998674990395451
800	HSC/MPP	-2.07223693160896	1.01384426831103	0.00309146392456653	#0E4421	0.433964262464237	0.344609295493662	0.214763033867849	0
801	GMP	-7.32200685768013	3.38132728813982	0.278797086157871	#FAA31B	0.994457903184866	0	0	0
802	CD14mono	-8.20431820182686	1.96835531472064	0.388890644734772	#F28238	0.999820930993355	0	0	0
803	NK	3.69088515014763	-7.77839909316206	0.994556704757815	#492264	0	0	0	0.999269102788294
804	CD14mono	-9.68618885307198	1.38577903984881	0.394228296509611	#F28238	0.999863790326375	0	0	0
805	NK	3.52094801635857	-8.80388699294233	0.999429111393608	#492264	0	0	0	0.999386166041974
806	early-Ery	-5.95321241645699	-6.02311669112348	0.690551332266784	#CC1F39	0	0.999999999999425	0	0
807	NK	4.01068671913261	-7.96635685683393	0.987170782854939	#492264	0	0	0	0.998814644449563
808	late-Ery	-7.17304340629463	-10.8935152125468	0.910089877174536	#901838	0	0.999999999999806	0	0
809	MemoryB	4.26841243476982	8.69304980515338	0.865117973885377	#B280B9	0	0	0.991097977238948	0
810	late-Ery	-8.37256637840157	-10.5821481776347	0.899774228284578	#901838	0	0.999999999999784	0	0
811	NK	2.962123477174	-8.55141220809125	0.998424990482281	#492264	0	0	0	0.999365806246508
812	pDC	-2.87404814987068	5.31903924225665	0.193465793123716	#854199	0.975713193753476	0.0113970139753551	0.0101013172882736	0
813	NaiveB	3.29492386551018	11.5869354176412	0.877893799159051	#A896C8	0	0	0.995497883771693	0
814	pro/pre-B	-2.34095541267281	10.7003950047383	0.731333918312131	#A896C8	0	0	0.982954382465375	0.0170088185164641
815	pDC	-2.78198543815498	5.79472579239703	0.194586300976706	#854199	0.975713193799235	0.0113970139482392	0.0101013172699842	0
816	late-Ery	-7.42794719962959	-11.3504501414409	0.907016203604718	#901838	0	0.999999999999793	0	0
817	CD14mono	-11.8612147930134	-0.210289931010242	0.392425638620367	#F28238	0.999854228425429	0	0	0
818	late-Ery	-7.97658077506905	-9.69516049147748	0.88484040697817	#901838	0	0.999999999999749	0	0
819	CD14mono	-9.87625519065742	-0.780122919093604	0.400059445260585	#F28238	0.999893973486199	0	0	0
820	CD14mono	-7.12158743171577	1.10189809082842	0.352022880327828	#F28238	0.997943824862569	0	0	0
821	CD4	7.78168710441704	1.14821256874896	0.975049395795107	#005F9F	0	0	0	0.998307577762792
822	CD8	3.51684673996086	-4.54435597182416	0.98581996598346	#1481C4	0	0	0	0.998908523352495
823	CD14mono	-9.92835537223701	0.90063692807055	0.396837648231211	#F28238	0.999878539952391	0	0	0
824	CLP	0.247634643031311	5.99023093460894	0.438793852690503	#9AD9E9	0	0	0.974592439295357	0.0251366375916089
825	pro/pre-B	-1.89181033401375	10.697126762856	0.724349288936659	#A896C8	0	0	0.980660864959534	0.0192973841686849
826	CD14mono	-8.4119216564167	-0.336051158692474	0.395388389749019	#F28238	0.999873545837506	0	0	0
827	CD16mono	-8.69087330131416	4.2178400921712	0.374425703165748	#F26625	0.99946765423798	0	0	0
828	NK	3.22483690948601	-8.4113365244975	0.996523090503498	#492264	0	0	0	0.99932247880935
829	GMP	-5.20313135414009	3.63664592980242	0.210711953999146	#FAA31B	0.992576671467723	0	0	0
830	CD8	5.67454704017754	-1.53868160964155	0.97773274223078	#1481C4	0	0	0	0.998505904922159
831	GMP	-5.03860727577095	2.95567239998675	0.127388409260505	#FAA31B	0.940090550588677	0	0.0276465490661414	0.0265877207326126
832	DC	-4.8234697940815	1.7211028504262	0.112393206498714	#D13C27	0.970135563523054	0.0146909762672532	0.0123416544677027	0
833	CD4	7.55385431022759	1.02624823330737	0.974182202077263	#005F9F	0	0	0	0.998172165202607
834	NK	3.34214600296135	-7.57372723342084	0.997017954377405	#492264	0	0	0	0.999334464366482
835	early-Ery	-7.74309746055489	-8.27344141722822	0.839141229045012	#CC1F39	0	0.999999999999692	0	0
836	GMP	-6.28745619087105	3.83863581894732	0.241977731593634	#FAA31B	0.993921362649033	0	0	0
837	NK	3.76155360908623	-7.20166788817548	0.993438908876489	#492264	0	0	0	0.999238403176131
838	MEP	-2.74528137473946	-0.984806401740546	0.139661946444109	#EF3741	0.030305775613383	0.950104452071764	0.0190206818672526	0
839	late-Ery	-7.73819557456856	-10.4563604426494	0.888360229414313	#901838	0	0.999999999999749	0	0
840	CD8	4.04575141639824	-4.90202198744916	0.986768946281858	#1481C4	0	0	0	0.998961812276692
841	CD4	7.74963935585136	1.03921629666186	0.978043949532558	#005F9F	0	0	0	0.998484933448101
842	CD16mono	-8.40598312644844	4.17731560944415	0.374712407054418	#F26625	0.999487491725877	0	0	0
843	NaiveB	3.22492607803459	9.83030165909625	0.865655700475034	#A896C8	0	0	0.992935225392577	0
844	GMP	-6.10759607581978	2.50902332543231	0.239646382339643	#FAA31B	0.993938222095572	0	0	0
845	late-Ery	-7.41362777976875	-11.0719305110087	0.883041359763964	#901838	0	0.99999999999947	0	0
846	CD14mono	-7.55730119972115	0.831070797432427	0.3713091359091	#F28238	0.998758494400261	0	0	0
847	CD14mono	-9.27110973625069	2.85970010041094	0.380813175828114	#F28238	0.999689794382376	0	0	0
848	CD4	8.25804504127617	0.514251606453423	0.98047491892176	#005F9F	0	0	0	0.998534796721227
849	CD4	8.82173045845146	-0.445846749555106	0.981702713456223	#005F9F	0	0	0	0.998586837133277
850	late-Ery	-6.96801534919624	-10.9691072535624	0.876127278291126	#901838	0	0.999999999999159	0	0
851	NaiveB	3.47988256187553	9.35070647477007	0.859109123305769	#A896C8	0	0	0.953918559998921	0.0459819587001305
852	CD14mono	-7.40366045265083	1.09045125721789	0.366724641643768	#F28238	0.87692092472157	0	0.0576056068364975	0.0605583054790794
853	NK	3.34509667129631	-6.65424309493207	0.994170280857647	#492264	0	0	0	0.999255812532341
854	CD8	4.77939780922051	-3.47782240630292	0.985122465670823	#1481C4	0	0	0	0.99886116299768
855	CD14mono	-9.50776306419258	2.15381516693926	0.385131625270933	#F28238	0.999804678886964	0	0	0
856	CMP	-1.70869997768288	0.249598877419	0.024089093612465	#46A147	0.405576814563279	0.375117180316886	0.212767610143901	0
857	NaiveB	2.55505260200615	10.4197553563008	0.870168802605071	#A896C8	0	0	0.99394471047276	0
858	CD16mono	-8.18759170799141	5.2851065564046	0.370970576297827	#F26625	0.999317159290065	0	0	0
859	NK	3.17065581054802	-7.84523783446455	0.997751496669724	#492264	0	0	0	0.999351062705751
860	GMP	-10.4732295635212	1.69305576561785	0.37863365261725	#FAA31B	0.999640203720361	0	0	0
861	CD14mono	-9.55660072593574	-0.852553350936408	0.390088462407478	#F28238	0.999843855314482	0	0	0
862	CD8	2.76615627975578	-4.04099665404462	0.980935391870072	#1481C4	0	0	0	0.998692503962499
863	early-Ery	-6.73718467979317	-6.95909224272871	0.758837863203697	#CC1F39	0	0.999999999999685	0	0
864	CD8	5.6639798519146	-2.03462444068098	0.959330335795489	#1481C4	0	0	0.0104834787227886	0.989299934798636
865	CD4	8.27514728279228	0.0806573200116204	0.979218896879293	#005F9F	0	0	0	0.998504338069902
866	CLP	-0.166925794171142	5.58440341233111	0.42959303965911	#9AD9E9	0	0	0.974582201260926	0.025136387650875
867	CD4	8.13809093208427	2.05965484856463	0.96455355483261	#005F9F	0	0	0	0.997009817268366
868	CD14mono	-9.89346424369698	-0.748238368045325	0.389809141864592	#F28238	0.99984042384704	0	0	0
869	MemoryB	4.39215358467217	8.2253068852315	0.854916963902754	#B280B9	0	0	0.980515564042676	0.019442372663983
870	CD14mono	-10.3366014125813	-0.458411945115562	0.392603386451192	#F28238	0.999855667016934	0	0	0
871	early-Ery	-5.96344152717476	-6.02054033995771	0.69146576186431	#CC1F39	0	0.999999999999442	0	0
872	CD8	5.25426896782036	-1.17605255366468	0.976563940663454	#1481C4	0	0	0	0.998462933001647
873	CD16mono	-9.24227730064278	5.51053561447955	0.363832477622162	#F26625	0.999090673573212	0	0	0
874	pDC	-3.50340667991524	4.0656126904378	0.529074474573767	#854199	0	0	0.974735919832534	0.0251401403761756
875	CD8	3.79020174713249	-1.80667339087629	0.766505562284463	#1481C4	0	0	0.291143448036634	0.707311738354946
876	late-Ery	-7.34927097587471	-11.6485630107036	0.910156024969238	#901838	0	0.999999999999801	0	0
877	CD14mono	-10.9202682140339	0.190723555077081	0.387959518384149	#F28238	0.999823473454308	0	0	0
878	MEP	-3.67480818061714	-3.80903492690229	0.443749399383867	#EF3741	0	0.999999864783568	0	0
879	NK	2.27935322494621	-9.30462418318891	0.989119849142741	#492264	0	0	0	0.999135214309299
880	NK	3.72637160987968	-8.71758518935346	0.99902874689601	#492264	0	0	0	0.999378100476776
881	GMP	-5.6862022045124	4.03919972657061	0.230081929251413	#FAA31B	0.99357848452737	0	0	0
882	CD4	5.96907838554497	0.746913807381158	0.959075062008766	#005F9F	0	0	0	0.996007380561951
883	GMP	-6.06523577003365	3.5926586556325	0.241887138117987	#FAA31B	0.993913033401869	0	0	0
884	CD14mono	-7.73055378227119	0.00156848310327995	0.393744226017571	#F28238	0.999860805497346	0	0	0
885	CD4	8.29861911506767	1.36324574231005	0.976593533439657	#005F9F	0	0	0	0.998395366663129
886	GMP	-5.81248632697945	3.19457282303668	0.190781835847008	#FAA31B	0.984379182203777	0	0	0
887	NaiveB	3.90697082252617	10.1869768071065	0.877038780524056	#A896C8	0	0	0.995227545105655	0
888	NaiveB	2.37118276329155	9.19451941727496	0.61323843824854	#A896C8	0	0	0.87590666768249	0.123825274977958
889	CD8	2.65447219581718	-4.13055239440107	0.827565090762287	#1481C4	0	0	0.0457754919915881	0.952436615106324
890	pro/pre-B	-2.13698378829842	9.35671462296343	0.720661573741833	#A896C8	0	0	0.981948757995468	0.0180122716193585
891	CD14mono	-8.85844723014717	-0.0715616774668647	0.401232468398973	#F28238	0.999897710636419	0	0	0
892	early-Ery	-7.28529039649849	-8.34028778792524	0.709172628957247	#CC1F39	0	0.999999999999553	0	0
893	CD4	7.11670812339897	-0.561478300105567	0.97924920631969	#005F9F	0	0	0	0.998511410850699
894	NK	3.77899869651909	-8.8799120020976	0.998406705642807	#492264	0	0	0	0.999365340122723
895	early-Ery	-5.43635050086861	-4.99245749236249	0.619923791993407	#CC1F39	0	0.999999999604896	0	0
896	NK	3.95236762733574	-7.49631844283247	0.986259196109834	#492264	0	0	0	0.998698438679644
897	NK	4.67587789268608	-9.23551140547895	0.996159907286705	#492264	0	0	0	0.999313847946106
898	NK	3.55490502090569	-6.92916355849409	0.993458793221195	#492264	0	0	0	0.99923379887823
899	late-Ery	-7.6383849742878	-11.2689271998515	0.909017503853877	#901838	0	0.9999999999998	0	0
900	CD14mono	-8.08058372764473	-0.268459605138536	0.398481910249344	#F28238	0.999885926257749	0	0	0
901	early-Ery	-7.22726742057686	-7.2888794970622	0.791545308801216	#CC1F39	0	0.99999999999969	0	0
902	CD4	6.55926068992729	-0.601392908107276	0.978476241743596	#005F9F	0	0	0	0.998540576672547
903	MemoryB	4.30907710762138	9.38062800644732	0.869533578239701	#B280B9	0	0	0.992857471274151	0
904	GMP	-5.90996185569649	4.19595278977252	0.235899050839481	#FAA31B	0.993782429562468	0	0	0
905	CD14mono	-9.72551742820625	0.283798234451775	0.399808552609478	#F28238	0.999892358987616	0	0	0
906	late-Ery	-6.37260166435127	-10.8127695155253	0.912920709771307	#901838	0	0.999999999999756	0	0
907	pro/pre-B	-1.79032019405251	10.7051319050679	0.734320553423129	#A896C8	0	0	0.983120354912559	0.0168432044342108
908	NaiveB	2.40760072441216	10.4421123433003	0.870035350750417	#A896C8	0	0	0.994379536521683	0
909	GMP	-4.69991794853096	3.09088029145098	0.17776951817403	#FAA31B	0.988388812649197	0	0	0
910	NK	4.00351699562187	-8.30458222151899	0.998006189769986	#492264	0	0	0	0.99935681179262
911	NK	3.50185426445122	-9.10738812209272	0.998654218955511	#492264	0	0	0	0.999370656513184
912	CD8	4.7095383045208	-3.1244896483531	0.97499745874298	#1481C4	0	0	0	0.998237974192959
913	late-Ery	-6.70872751502876	-11.5842729640117	0.915773405600353	#901838	0	0.999999999999734	0	0
914	pro/pre-B	-1.8066800001133	9.47642459153033	0.721085631775525	#A896C8	0	0	0.981949239888519	0.0180117907780411
915	CD14mono	-9.01887336997871	0.131305919874673	0.400447880160168	#F28238	0.999894786018424	0	0	0
916	pro/pre-B	1.24824126930351	10.5801929402242	0.834559374452137	#A896C8	0	0	0.985757307222121	0.0142119454307129
917	CD14mono	-9.49950233726387	0.442391829479699	0.394365398198813	#F28238	0.999864787326403	0	0	0
918	CD14mono	-9.35392013816719	2.3148311543355	0.388331685149328	#F28238	0.999812063991646	0	0	0
919	CD8	3.80262621612663	-4.21785865546369	0.983847591298479	#1481C4	0	0	0	0.998759688845038
920	CD8	3.91892203064079	-4.71420202971601	0.985902527406662	#1481C4	0	0	0	0.998915172766866
921	NK	4.36313089103813	-5.52431164504194	0.988366891291807	#492264	0	0	0	0.999048793559293
922	CD14mono	-10.5657550456989	-0.979916138659949	0.358490185170349	#F28238	0.9989149877865	0	0	0
923	early-Ery	-7.29145637779121	-7.66624460936689	0.81192634874469	#CC1F39	0	0.99999999999969	0	0
924	early-Ery	-5.68063370017891	1.7421571183095	0.467979799747728	#CC1F39	0	0.999999691550364	0	0
925	Baso	-4.22877613334541	-0.59814311386251	0.0274967824736023	#67B545	0.450498603433985	0.320862847490132	0.221752045402839	0
926	NaiveB	3.42506893844719	11.0926088261495	0.876825324384799	#A896C8	0	0	0.99519458075354	0
927	CD16mono	-8.77294937400703	3.88499106644488	0.374257796969277	#F26625	0.999450909710114	0	0	0
928	NaiveB	3.1305588123333	9.72061862229205	0.865775728401681	#A896C8	0	0	0.992796168084487	0
929	late-Ery	-7.2633358600605	-10.7860742640605	0.909761672710507	#901838	0	0.999999999999805	0	0
930	pDC	-2.38765827445869	5.19535006760455	0.188368753723905	#854199	0.975713187248008	0.0113970178235222	0.0101013198951933	0
931	CD14mono	-10.6956693294514	-0.624616576444144	0.396108120022701	#F28238	0.999879310635501	0	0	0
932	CD4	7.5918944713604	1.84772505043841	0.975567103005324	#005F9F	0	0	0	0.998356632961785
933	GMP	-7.12477556495552	3.39263548134661	0.310114026229654	#FAA31B	0.994571028549017	0	0	0
934	pDC	-2.77648273734932	5.66855468033648	0.194463073833361	#854199	0.975713193830005	0.0113970139300528	0.0101013172576391	0
935	CD4	6.10813745231743	0.412618057716851	0.975735842054464	#005F9F	0	0	0	0.998369111331399
936	CD14mono	-8.97513119010811	1.3740694689641	0.394611594298708	#F28238	0.99986678587454	0	0	0
937	CD16mono	-7.86280599861031	5.0462149548421	0.372525173609386	#F26625	0.999378770503817	0	0	0
938	CD14mono	-8.55668655662422	0.759771363724236	0.395435862470593	#F28238	0.999873318446315	0	0	0
939	CD4	7.55753024788017	0.0259874629864739	0.976772624496651	#005F9F	0	0	0	0.998414392307915
940	pDC	-2.62450972823982	5.67110289810992	0.19451001897168	#854199	0.975713193832476	0.0113970139285889	0.0101013172566511	0
941	pro/pre-B	-1.65459183483009	9.51785315750933	0.678045742769215	#A896C8	0	0	0.979380381888278	0.0205750940736274
942	CD4	7.05192121238823	0.361097710121636	0.976928029209263	#005F9F	0	0	0	0.998433368205333
943	CD16mono	-8.97044769554024	3.71258916138506	0.372448069084918	#F26625	0.99938849043233	0	0	0
944	NK	4.02722057075615	-7.6403838229289	0.996872637448803	#492264	0	0	0	0.999332315239048
945	CD8	5.4412015316021	-2.4035047125926	0.978839108201887	#1481C4	0	0	0	0.998576242657939
946	early-Ery	-7.37506881980782	-7.52338848830366	0.80847756981119	#CC1F39	0	0.99999999999969	0	0
947	CLP	-0.810007369803238	7.16222132920123	0.574794239722146	#9AD9E9	0	0	0.974802014647324	0.0251422499895231
948	CD14mono	-9.10810772209053	0.186508076179986	0.400325833064204	#F28238	0.999894631389623	0	0	0
949	NK	3.61520060272331	-9.74648152114057	0.997388181882504	#492264	0	0	0	0.99934521156963
950	MemoryB	4.10447152824516	8.32793368576861	0.826752943905098	#B280B9	0	0	0.979876573175973	0.0200799840630576
951	CD8	4.57932790489311	-3.82002316237592	0.98588690251638	#1481C4	0	0	0	0.998912758927735
952	CD8	4.57011827201958	-4.19735251189374	0.976659436355806	#1481C4	0	0	0	0.998473832843096
953	HSC/MPP	-1.83079985408668	1.13785995720721	0.00748145144521578	#0E4421	0.425846039752232	0.352240504082188	0.21525830740476	0
954	CD4	9.60628589363213	0.492369489658837	0.98179613213019	#005F9F	0	0	0	0.998582623599327
955	CD4	7.71156057090874	0.780127661217217	0.971763240862781	#005F9F	0	0	0	0.997831361135425
956	CMP	-2.34365764884834	-0.783127022992606	0.0733389298271004	#46A147	0.342735630360059	0.388761490639551	0.260886245168739	0
957	NaiveB	2.77703460426445	11.2617544102559	0.878088409764627	#A896C8	0	0	0.995554188429506	0
958	CD8	4.81020435066338	-2.85767541648054	0.983542735174206	#1481C4	0	0	0	0.998755511930226
959	NK	2.2451918956768	-9.88298283339643	0.99677369467048	#492264	0	0	0	0.999331498481399
960	CD14mono	-8.64502636222725	1.79435767411089	0.394872297274412	#F28238	0.999868436986631	0	0	0
961	DC	-3.53192654876595	1.07182671307421	0.0360443030843063	#D13C27	0.867818994243523	0.0757563696943108	0.0528140745120993	0
962	CD4	9.1906584140789	1.32192529915667	0.974868331199731	#005F9F	0	0	0	0.998275010320252
963	NaiveB	2.81314667434807	10.929418938149	0.874969994594166	#A896C8	0	0	0.994965847820084	0
964	CD14mono	-10.0822927120197	1.07342018364764	0.382827630496002	#F28238	0.999741303749319	0	0	0
965	CD4	5.8806169864666	0.68659325121737	0.95957926776221	#005F9F	0	0	0	0.99626064171001
966	CD4	6.2234805461895	0.577326493252282	0.793996370239969	#005F9F	0	0	0.0502006613961902	0.947758579887605
967	CD14mono	-9.3009540203083	-1.04591773272657	0.381244654044406	#F28238	0.999777743451816	0	0	0
968	CD14mono	-9.57594887046699	-0.546972392212386	0.397419122793535	#F28238	0.999881122136082	0	0	0
969	CD8	6.72554858894463	0.0391927528271722	0.977083032415839	#1481C4	0	0	0	0.998442931950672
970	CD8	3.42869147033806	-3.30250106574201	0.980175391897234	#1481C4	0	0	0	0.998647955315965
971	CD14mono	-9.67225948600655	0.958240644920831	0.396579710474793	#F28238	0.999876299054663	0	0	0
972	CD8	3.32864173622246	-3.59197650672102	0.980826809875676	#1481C4	0	0	0	0.99868599864874
973	GMP	-5.70496765403633	3.55312170266009	0.227776007591961	#FAA31B	0.99355360216882	0	0	0
974	late-Ery	-6.72503582267647	-10.9072280955424	0.905496095573716	#901838	0	0.99999999999973	0	0
975	CD4	8.64761432380791	0.821960823524957	0.979304584059883	#005F9F	0	0	0	0.998514959579497
976	CD4	7.67700179786797	-1.46103666545057	0.977504275099965	#005F9F	0	0	0	0.998485890533941
977	CD8	3.40593537063713	-2.78414283515119	0.935202052296871	#1481C4	0	0	0.0109573603753172	0.988791319851274
978	NK	4.10043605537529	-5.3809000086894	0.987423367747042	#492264	0	0	0	0.999001629516557
979	CD8	3.70724042625542	-5.05167113066816	0.990244210140795	#1481C4	0	0	0	0.999132680486863
980	CD8	6.63670428962822	-1.73495374442243	0.982746834968773	#1481C4	0	0	0	0.998722960638865
981	NK	3.42291625709648	-8.48781452895307	0.998435298111212	#492264	0	0	0	0.999365946830173
982	NK	3.60942944259758	-6.96674214125776	0.994224682175332	#492264	0	0	0	0.999261764819988
983	NaiveB	2.71444543571587	11.0329088139424	0.873298819157988	#A896C8	0	0	0.995027081918405	0
984	CD14mono	-7.38457695274239	0.0429491269478844	0.376481420976667	#F28238	0.999560639835159	0	0	0
985	late-Ery	-6.60720411567574	-10.6764980387797	0.912593717473109	#901838	0	0.999999999999758	0	0
986	CD8	5.15713771553154	-3.02321706534528	0.984481566547244	#1481C4	0	0	0	0.998809082916899
987	late-Ery	-7.81048599510078	-10.9079271388164	0.901228319933455	#901838	0	0.999999999999784	0	0
988	pro/pre-B	-2.36201182632332	10.0665429997335	0.7281062651218	#A896C8	0	0	0.98265259079861	0.0173099585582062
989	NaiveB	3.60606511802788	10.7214025425801	0.876020141458768	#A896C8	0	0	0.995156705163122	0
990	DC	-3.9514667156208	1.12054099320269	0.060081151496132	#D13C27	0.916326021937996	0.046698086230074	0.0337318151210647	0
991	CD8	4.24312337608452	-3.0162874293437	0.982471359761303	#1481C4	0	0	0	0.998741344254058
992	CD8	3.52797564239616	-4.25491867781782	0.985204729648656	#1481C4	0	0	0	0.998865992871254
993	CD14mono	-8.64854732780342	2.00107588051653	0.380382950975814	#F28238	0.999598618742746	0	0	0
994	pro/pre-B	-2.03037384776955	9.35052813767291	0.715367890414663	#A896C8	0	0	0.981056868611693	0.0189022351657114
995	NK	4.17173513145561	-9.60791359664106	0.998979425523812	#492264	0	0	0	0.999377267355124
996	late-Ery	-8.12753311424141	-10.5841833186259	0.895157020720477	#901838	0	0.999999999999775	0	0
997	late-Ery	-7.56778160362129	-10.6295848918071	0.874018780303683	#901838	0	0.999999999999716	0	0
998	NK	2.88650068016167	-8.02300177336835	0.99667213028657	#492264	0	0	0	0.999326966406375
999	CD8	3.166318499757	-3.89282713652753	0.984039973991967	#1481C4	0	0	0	0.998779547669463
1000	NK	3.17176135749931	-9.06100140334272	0.997367216885938	#492264	0	0	0	0.999343898845981
